ip,mean
180.127.160.111,67060.801089
180.127.168.90,67060.801089
180.127.167.76,67060.801089
180.127.168.163,67060.801089
180.127.160.227,67060.801089
180.127.168.30,67060.801089
180.127.171.214,67060.801089
117.92.189.173,67060.801089
180.127.168.74,67060.801089
180.127.162.239,67060.801089
106.110.173.94,67060.801089
106.111.105.46,67060.801089
117.92.190.243,67060.801089
114.237.255.43,67060.801089
106.111.105.88,67060.801089
222.189.91.143,67060.801089
114.237.255.241,67060.801089
180.127.162.249,67060.801089
180.127.168.45,67060.801089
106.110.170.210,67060.801089
117.92.188.10,67060.801089
180.127.162.122,67060.801089
222.189.91.92,67060.801089
117.92.188.54,67060.801089
180.127.165.163,67060.801089
180.127.171.172,67060.801089
180.127.160.16,67060.801089
106.110.170.20,67060.801089
180.127.170.77,67060.801089
180.127.30.5,67060.801089
114.237.255.252,67060.801089
180.127.162.19,67060.801089
114.237.255.187,67060.801089
106.110.173.77,67060.801089
117.92.191.126,67060.801089
180.127.171.178,67060.801089
180.127.165.194,67060.801089
117.92.188.56,67060.801089
106.110.173.229,67060.801089
114.237.254.156,67060.801089
180.127.162.2,67060.801089
106.111.104.247,67045.802029
117.92.191.63,67045.802029
114.237.255.229,67045.802029
117.92.189.64,67045.802029
117.92.189.83,67045.802029
106.111.124.185,67045.802029
180.127.168.208,67045.802029
117.92.190.16,67045.802029
180.127.162.201,67045.802029
180.127.30.10,67045.802029
180.127.168.205,67045.802029
180.127.163.157,67045.802029
49.88.164.228,67045.802029
180.127.30.102,67045.802029
180.127.164.200,67045.802029
180.127.168.36,67045.802029
180.127.171.220,67045.802029
180.127.160.17,67045.802029
180.127.166.239,67045.802029
117.92.188.48,67045.802029
114.237.254.175,67045.802029
222.189.91.16,67045.802029
180.127.168.255,67045.802029
180.127.169.77,67045.802029
180.123.97.135,67045.802029
114.237.255.172,67045.802029
180.123.98.85,67045.802029
180.127.165.185,67045.802029
49.88.165.14,67045.802029
180.127.166.151,67045.802029
222.189.91.94,67045.802029
117.92.190.209,67045.802029
180.104.7.234,67045.802029
180.127.165.183,67045.802029
114.237.255.58,67045.802029
180.127.170.237,67045.802029
180.127.168.73,67045.802029
106.111.104.42,67045.802029
180.127.169.12,67045.802029
106.110.168.239,67045.802029
222.189.112.25,67045.802029
106.111.105.153,67045.802029
106.110.170.243,67045.802029
180.127.167.29,67045.802029
180.127.160.22,67045.802029
49.68.144.56,67045.802029
180.127.168.64,67045.802029
180.127.163.36,67045.802029
180.127.166.29,67045.802029
106.110.173.87,67045.802029
114.237.255.120,67045.802029
180.127.163.131,67045.802029
180.127.30.204,67045.802029
180.124.79.53,67045.802029
180.127.170.167,67045.802029
114.234.250.176,67030.802968
180.124.185.169,67030.802968
180.127.164.136,67030.802968
180.127.167.92,67030.802968
180.124.241.241,67030.802968
180.123.97.0,67015.803907
180.123.99.209,67015.803907
49.68.126.9,67000.804846
222.189.112.31,67000.804846
106.111.104.38,67000.804846
49.68.127.164,67000.804846
106.110.168.242,67000.804846
180.124.78.100,66985.805785
180.127.164.24,66985.805785
180.127.167.113,66985.805785
121.233.29.193,66985.805785
180.124.14.24,66955.807663
180.124.236.49,66955.807663
158.193.153.6,66955.807663
180.124.14.62,66955.807663
199.249.224.65,66925.809542
121.233.30.81,66925.809542
121.233.28.102,66925.809542
114.235.248.12,66910.810481
180.124.185.89,66895.811420
180.124.242.236,66895.811420
180.123.99.224,66895.811420
114.234.249.182,66880.812359
49.68.126.188,66880.812359
49.68.147.152,66880.812359
114.235.166.65,66865.813298
49.81.68.166,66865.813298
49.68.125.190,66865.813298
49.68.122.212,66835.815177
49.68.127.224,66835.815177
180.123.158.171,66835.815177
114.237.255.221,66820.816116
49.68.121.144,66820.816116
180.124.187.154,66820.816116
121.233.31.175,66805.817055
178.140.99.94,66760.819872
180.127.163.27,66745.820811
180.124.236.54,66745.820811
180.124.14.162,66730.821751
49.68.123.132,66730.821751
180.124.237.252,66715.822690
180.123.158.235,66685.824568
180.127.171.147,66685.824568
180.124.185.76,66625.828325
121.233.29.69,66610.829264
180.124.14.137,66580.831142
49.81.103.63,66565.832081
180.124.79.188,66565.832081
49.68.127.70,66565.832081
49.68.144.158,66550.833020
180.124.243.90,66535.833959
49.68.124.84,66535.833959
180.124.79.7,66520.834899
180.124.44.82,66520.834899
114.237.254.75,66520.834899
49.68.127.0,66520.834899
49.68.126.68,66505.835838
49.68.146.74,66490.836777
180.123.97.185,66490.836777
49.81.47.146,66460.838655
49.68.123.222,66460.838655
199.249.224.62,66445.839594
180.123.96.242,66430.840533
180.124.239.169,66430.840533
180.123.159.163,66430.840533
114.237.255.180,66415.841473
121.233.36.176,66385.843351
180.123.157.149,66385.843351
49.68.120.254,66355.845229
114.234.247.137,66340.846168
180.124.241.165,66340.846168
180.123.159.130,66340.846168
121.233.29.174,66325.847107
180.123.158.173,66325.847107
180.124.184.43,66325.847107
106.110.170.137,66310.848047
49.68.146.5,66310.848047
121.233.28.20,66310.848047
49.68.144.142,66280.849925
180.124.237.24,66280.849925
180.124.239.254,66280.849925
180.127.164.47,66250.851803
180.127.167.3,66250.851803
180.124.186.34,66250.851803
106.111.124.72,66250.851803
180.127.166.168,66250.851803
106.110.168.2,66250.851803
117.92.188.248,66250.851803
117.92.40.91,66250.851803
121.233.28.111,66250.851803
117.92.190.101,66250.851803
117.92.40.209,66220.853681
180.124.238.189,66220.853681
49.68.126.189,66220.853681
180.127.164.110,66220.853681
180.123.99.47,66220.853681
180.124.242.88,66220.853681
117.92.34.163,66220.853681
180.117.223.156,66205.854621
199.249.224.69,66205.854621
49.68.127.198,66205.854621
180.127.167.231,66190.855560
180.127.162.161,66190.855560
222.189.112.22,66190.855560
117.92.188.37,66190.855560
180.123.99.78,66175.856499
180.127.163.66,66175.856499
49.68.126.2,66160.857438
114.237.255.170,66160.857438
49.68.127.214,66160.857438
180.127.164.116,66145.858377
117.92.190.218,66145.858377
195.40.181.35,66130.859316
180.124.77.204,66115.860255
180.127.168.214,66115.860255
222.189.91.84,66100.861195
49.81.44.119,66085.862134
180.127.167.185,66085.862134
180.127.30.178,66085.862134
46.5.76.163,66085.862134
49.88.165.60,66085.862134
117.92.34.152,66085.862134
106.110.173.236,66085.862134
199.249.224.63,66085.862134
106.111.124.19,66085.862134
180.127.169.30,66085.862134
180.123.97.48,66085.862134
180.127.171.254,66085.862134
222.189.91.121,66085.862134
106.111.124.184,66085.862134
180.127.163.98,66085.862134
180.123.99.109,66085.862134
180.127.170.62,66085.862134
199.249.224.61,66085.862134
180.127.30.198,66085.862134
117.92.189.236,66085.862134
117.92.188.225,66085.862134
180.127.164.71,66085.862134
49.88.165.127,66085.862134
180.127.167.88,66085.862134
180.127.167.103,66085.862134
49.88.165.160,66085.862134
117.92.34.110,66085.862134
180.127.30.185,66085.862134
117.92.191.118,66085.862134
117.92.190.18,66085.862134
180.123.46.66,66085.862134
180.104.5.69,66085.862134
180.127.168.61,66085.862134
117.92.40.198,66085.862134
180.127.171.153,66085.862134
106.110.168.75,66085.862134
106.110.170.205,66085.862134
117.92.191.157,66085.862134
180.127.169.118,66085.862134
180.127.166.189,66070.863073
180.104.5.210,66055.864012
180.127.165.237,66055.864012
117.92.191.240,66055.864012
180.127.170.131,66055.864012
117.92.190.162,66055.864012
49.88.164.154,66055.864012
180.127.168.145,66055.864012
117.92.40.30,66055.864012
114.237.255.61,66055.864012
218.3.198.142,66055.864012
180.124.237.117,66055.864012
106.110.173.99,66055.864012
180.127.169.98,66055.864012
114.235.48.55,66040.864951
180.124.238.194,66040.864951
180.124.242.56,66040.864951
180.124.186.150,66025.865890
114.234.244.234,66025.865890
180.124.186.52,66025.865890
49.81.45.22,66025.865890
180.127.164.197,66010.866829
180.124.78.29,66010.866829
180.127.170.201,66010.866829
180.123.97.211,65995.867769
180.124.237.185,65995.867769
180.124.240.100,65995.867769
106.111.126.122,65995.867769
49.81.44.218,65995.867769
180.124.238.109,65995.867769
114.234.246.27,65995.867769
5.56.214.118,65980.868708
117.92.191.175,65980.868708
180.127.161.13,65980.868708
49.81.47.34,65980.868708
199.249.224.60,65965.869647
199.249.224.66,65965.869647
180.123.98.3,65965.869647
180.123.99.46,65965.869647
199.249.224.64,65965.869647
49.68.124.173,65965.869647
199.249.224.67,65965.869647
180.124.238.190,65950.870586
121.233.29.19,65950.870586
36.33.25.21,65950.870586
180.127.168.196,65935.871525
180.124.186.224,65935.871525
180.123.97.100,65935.871525
49.68.124.60,65920.872464
180.127.166.65,65920.872464
180.123.99.170,65920.872464
49.68.125.207,65920.872464
180.127.171.208,65920.872464
180.124.239.193,65920.872464
49.68.123.110,65905.873403
114.235.251.89,65905.873403
180.123.158.119,65905.873403
49.68.146.67,65905.873403
106.111.104.170,65890.874343
180.123.157.191,65890.874343
114.235.251.241,65890.874343
180.127.170.147,65890.874343
180.124.184.83,65890.874343
180.124.14.119,65875.875282
180.124.78.136,65875.875282
114.234.244.45,65875.875282
180.123.98.224,65875.875282
180.124.77.37,65875.875282
49.68.126.50,65875.875282
114.234.8.185,65860.876221
180.124.185.82,65860.876221
180.124.239.64,65860.876221
121.233.28.159,65860.876221
180.124.184.109,65860.876221
114.234.246.188,65860.876221
49.81.46.225,65860.876221
180.123.97.171,65860.876221
49.81.47.221,65860.876221
180.127.160.14,65845.877160
114.235.248.133,65845.877160
180.124.184.186,65845.877160
180.124.186.45,65845.877160
199.249.224.68,65845.877160
180.124.184.182,65845.877160
180.123.98.69,65845.877160
180.123.158.242,65830.878099
180.123.96.179,65830.878099
49.81.47.30,65830.878099
36.111.40.87,65830.878099
49.68.127.185,65830.878099
180.124.242.222,65830.878099
180.124.185.103,65830.878099
180.123.99.237,65830.878099
180.123.96.66,65815.879038
114.235.55.105,65815.879038
180.123.156.228,65815.879038
114.235.249.219,65815.879038
49.81.45.225,65815.879038
180.127.164.81,65815.879038
49.68.126.90,65800.879977
180.124.187.181,65800.879977
49.68.126.154,65800.879977
114.235.250.19,65800.879977
49.68.120.141,65800.879977
114.235.250.244,65785.880917
114.235.251.187,65785.880917
114.235.55.58,65785.880917
180.124.43.201,65785.880917
49.68.147.142,65785.880917
180.124.79.212,65785.880917
49.68.145.128,65785.880917
180.124.184.33,65770.881856
180.104.6.153,65770.881856
180.127.162.230,65770.881856
49.88.164.219,65770.881856
180.123.158.183,65770.881856
180.127.170.205,65770.881856
180.124.184.157,65770.881856
114.237.255.69,65770.881856
180.127.167.252,65770.881856
117.92.190.27,65755.882795
180.127.169.146,65755.882795
180.127.168.254,65755.882795
106.110.173.163,65755.882795
117.92.40.162,65755.882795
117.92.189.130,65755.882795
180.127.160.73,65755.882795
180.127.163.84,65755.882795
180.124.77.171,65755.882795
117.92.188.57,65755.882795
180.127.160.39,65755.882795
180.124.243.12,65755.882795
49.68.124.175,65755.882795
180.127.165.174,65755.882795
180.127.167.68,65755.882795
180.127.171.128,65755.882795
180.127.161.80,65740.883734
180.127.167.20,65740.883734
180.124.238.37,65740.883734
180.127.164.245,65725.884673
117.92.40.8,65725.884673
180.124.241.142,65710.885612
49.68.146.96,65710.885612
180.123.157.117,65710.885612
180.127.166.6,65710.885612
180.127.166.251,65710.885612
106.111.124.93,65710.885612
117.92.34.245,65710.885612
180.127.160.195,65710.885612
180.124.236.109,65710.885612
180.127.161.208,65695.886551
180.124.238.231,65695.886551
180.127.167.44,65695.886551
180.124.240.247,65680.887491
114.234.29.221,65680.887491
180.127.170.123,65665.888430
180.127.164.239,65665.888430
106.110.168.148,65665.888430
49.68.120.142,65650.889369
180.124.79.34,65635.890308
180.124.78.158,65635.890308
117.92.189.190,65635.890308
49.68.122.124,65635.890308
180.124.237.88,65635.890308
49.68.126.85,65635.890308
114.235.251.51,65635.890308
117.92.40.72,65635.890308
114.237.255.60,65635.890308
180.127.30.11,65635.890308
114.235.250.113,65635.890308
117.92.188.196,65620.891247
180.127.166.104,65620.891247
117.92.188.12,65620.891247
180.127.170.101,65620.891247
106.110.173.80,65620.891247
180.127.163.35,65620.891247
180.127.30.100,65620.891247
180.127.166.102,65620.891247
180.127.170.149,65620.891247
106.110.168.111,65620.891247
180.127.168.100,65620.891247
117.92.188.70,65620.891247
180.127.161.102,65620.891247
117.92.34.57,65620.891247
180.127.166.125,65620.891247
180.127.166.129,65620.891247
222.189.91.220,65620.891247
180.127.171.96,65620.891247
180.127.171.91,65620.891247
180.127.166.159,65620.891247
180.127.170.107,65620.891247
180.127.30.89,65620.891247
117.92.189.184,65620.891247
117.92.40.180,65620.891247
106.111.105.208,65620.891247
117.92.40.182,65620.891247
180.127.168.92,65620.891247
114.237.254.171,65620.891247
180.127.166.142,65620.891247
222.189.112.133,65620.891247
180.127.162.108,65620.891247
222.189.112.215,65620.891247
180.127.165.92,65620.891247
117.92.189.33,65620.891247
49.88.164.139,65620.891247
180.127.160.56,65620.891247
49.68.123.178,65620.891247
117.92.188.167,65620.891247
117.92.191.241,65620.891247
117.92.188.108,65620.891247
180.127.160.43,65620.891247
117.92.34.190,65620.891247
49.88.164.84,65620.891247
180.127.165.227,65620.891247
222.189.112.153,65620.891247
180.127.165.222,65620.891247
180.127.160.35,65620.891247
180.127.168.139,65620.891247
106.111.105.240,65620.891247
180.127.165.201,65620.891247
114.237.254.177,65620.891247
106.110.170.180,65620.891247
180.127.162.137,65620.891247
117.92.191.243,65620.891247
180.127.160.243,65620.891247
180.127.165.247,65620.891247
180.127.165.249,65620.891247
180.127.165.87,65620.891247
117.92.190.205,65620.891247
117.92.188.67,65620.891247
180.127.166.2,65620.891247
114.237.255.135,65620.891247
106.110.168.121,65620.891247
180.127.160.86,65620.891247
106.110.173.243,65620.891247
222.189.112.207,65620.891247
180.127.160.7,65620.891247
180.127.165.55,65620.891247
106.110.170.174,65620.891247
180.127.163.74,65620.891247
117.92.40.20,65620.891247
180.127.171.48,65620.891247
106.111.104.48,65620.891247
180.127.170.231,65620.891247
222.189.91.205,65620.891247
106.111.104.41,65620.891247
49.88.164.201,65620.891247
117.92.191.184,65620.891247
180.127.162.34,65620.891247
180.127.167.59,65620.891247
222.189.112.81,65620.891247
180.127.169.29,65620.891247
49.88.165.67,65620.891247
106.110.170.53,65620.891247
106.110.170.54,65620.891247
49.68.145.49,65620.891247
117.92.188.9,65620.891247
106.110.173.57,65620.891247
180.124.78.112,65620.891247
114.237.254.244,65620.891247
106.111.104.97,65620.891247
49.88.165.57,65620.891247
106.111.124.89,65620.891247
106.111.124.227,65620.891247
117.92.191.52,65620.891247
106.111.104.155,65620.891247
117.92.191.136,65620.891247
49.88.165.169,65620.891247
117.92.191.54,65620.891247
49.68.122.67,65620.891247
49.88.164.251,65620.891247
180.127.163.129,65620.891247
180.127.167.212,65620.891247
106.111.104.156,65620.891247
180.127.30.222,65620.891247
117.92.190.167,65620.891247
117.92.191.100,65620.891247
180.127.161.38,65620.891247
117.92.188.135,65620.891247
114.237.254.30,65620.891247
222.189.112.10,65620.891247
180.124.187.254,65620.891247
114.237.254.12,65620.891247
180.127.167.171,65620.891247
180.127.169.208,65620.891247
114.237.254.118,65620.891247
180.127.30.235,65620.891247
114.237.254.103,65620.891247
106.111.124.7,65620.891247
49.88.165.229,65620.891247
180.127.169.156,65620.891247
117.92.188.131,65620.891247
180.127.167.145,65620.891247
180.127.161.72,65620.891247
180.127.161.210,65620.891247
180.127.169.1,65620.891247
222.189.112.5,65620.891247
180.127.166.26,65620.891247
117.92.188.187,65620.891247
180.127.167.4,65620.891247
117.92.191.128,65620.891247
180.127.166.249,65620.891247
117.92.191.139,65620.891247
49.88.165.81,65620.891247
180.127.169.111,65620.891247
49.88.164.144,65620.891247
180.127.162.64,65620.891247
49.88.164.39,65620.891247
49.88.165.83,65620.891247
180.127.30.120,65620.891247
180.127.162.59,65620.891247
106.110.168.82,65620.891247
222.189.91.96,65620.891247
49.88.165.85,65620.891247
180.127.162.138,65620.891247
106.111.104.190,65620.891247
180.127.163.204,65620.891247
114.237.254.144,65620.891247
117.92.189.98,65620.891247
114.237.254.237,65620.891247
117.92.40.141,65620.891247
49.88.164.181,65620.891247
222.189.91.25,65620.891247
180.127.167.242,65620.891247
180.127.30.168,65620.891247
114.237.254.55,65620.891247
117.92.40.149,65620.891247
180.127.167.246,65620.891247
180.127.169.128,65620.891247
114.237.255.81,65620.891247
117.92.190.170,65620.891247
114.237.254.14,65620.891247
114.237.255.89,65620.891247
114.237.255.82,65620.891247
49.68.122.191,65620.891247
180.127.166.35,65620.891247
180.127.30.137,65620.891247
180.127.169.6,65620.891247
222.189.112.155,65620.891247
180.127.165.94,65620.891247
117.92.40.28,65620.891247
114.237.255.42,65620.891247
180.127.162.18,65620.891247
180.127.160.185,65620.891247
180.127.165.13,65620.891247
180.127.164.201,65620.891247
180.127.171.12,65620.891247
180.127.168.251,65620.891247
106.111.104.125,65620.891247
180.127.164.39,65620.891247
180.127.165.0,65620.891247
49.88.164.75,65620.891247
117.92.40.47,65620.891247
180.127.160.139,65620.891247
180.127.164.235,65620.891247
117.92.190.113,65620.891247
180.127.168.193,65620.891247
180.127.168.157,65620.891247
180.127.160.126,65620.891247
106.110.168.18,65620.891247
180.127.168.192,65620.891247
180.127.162.215,65620.891247
180.127.165.141,65620.891247
49.88.164.74,65620.891247
117.92.190.180,65620.891247
180.127.164.241,65620.891247
106.111.104.226,65620.891247
180.127.170.86,65620.891247
49.68.123.201,65620.891247
180.127.162.204,65620.891247
180.127.160.197,65620.891247
180.127.171.182,65620.891247
180.127.171.160,65620.891247
114.237.255.254,65620.891247
180.127.165.179,65620.891247
117.92.191.171,65620.891247
180.127.164.52,65620.891247
106.111.104.113,65620.891247
180.127.160.214,65620.891247
180.127.171.111,65620.891247
180.127.162.151,65620.891247
106.111.105.35,65620.891247
180.127.165.152,65620.891247
180.127.171.130,65620.891247
114.237.255.50,65620.891247
180.127.171.168,65620.891247
117.92.34.231,65620.891247
180.127.164.86,65620.891247
49.68.127.126,65620.891247
180.127.164.21,65620.891247
180.127.160.163,65620.891247
117.92.189.155,65605.892186
180.127.169.220,65605.892186
180.124.76.173,65605.892186
106.110.173.237,65605.892186
106.110.168.115,65605.892186
180.127.170.227,65605.892186
180.127.166.160,65605.892186
180.127.165.56,65605.892186
180.127.164.214,65605.892186
106.111.104.8,65605.892186
222.189.112.165,65605.892186
180.127.164.209,65605.892186
117.92.191.101,65605.892186
180.127.164.195,65605.892186
117.92.189.248,65605.892186
180.127.171.230,65605.892186
106.111.105.124,65605.892186
180.127.169.138,65605.892186
180.124.186.14,65605.892186
180.127.169.139,65605.892186
106.110.168.47,65605.892186
180.127.160.169,65605.892186
180.127.164.57,65605.892186
180.124.78.241,65605.892186
180.127.169.51,65605.892186
180.123.97.145,65605.892186
49.81.45.14,65605.892186
222.189.91.101,65605.892186
114.237.255.129,65605.892186
49.88.165.138,65605.892186
180.127.171.67,65605.892186
180.127.163.55,65605.892186
117.92.190.124,65605.892186
180.127.160.101,65605.892186
180.127.168.71,65605.892186
180.127.166.99,65605.892186
117.92.191.80,65605.892186
117.92.189.149,65605.892186
117.92.188.235,65605.892186
106.111.105.161,65605.892186
222.189.91.132,65605.892186
180.127.165.160,65605.892186
180.127.166.200,65605.892186
180.127.161.166,65605.892186
117.92.189.147,65605.892186
106.111.125.249,65605.892186
114.237.254.31,65605.892186
114.237.254.2,65605.892186
117.92.40.239,65605.892186
49.88.164.215,65605.892186
114.237.255.108,65605.892186
180.127.165.211,65605.892186
180.127.166.254,65605.892186
180.127.165.212,65605.892186
180.127.170.83,65605.892186
114.235.248.197,65605.892186
180.127.166.235,65605.892186
180.124.14.105,65605.892186
106.111.125.22,65605.892186
180.127.30.86,65605.892186
114.237.254.166,65605.892186
114.235.249.34,65605.892186
106.110.170.121,65605.892186
114.235.48.16,65605.892186
222.189.112.156,65605.892186
180.127.168.121,65605.892186
222.189.91.17,65605.892186
222.189.112.85,65605.892186
222.189.91.112,65605.892186
180.127.30.112,65605.892186
121.233.29.99,65605.892186
117.92.189.78,65590.893125
180.127.167.67,65590.893125
117.92.190.252,65590.893125
117.92.190.20,65590.893125
117.92.188.136,65590.893125
117.92.188.15,65590.893125
180.127.171.232,65590.893125
180.127.30.161,65590.893125
49.68.124.240,65590.893125
117.92.191.93,65590.893125
180.127.168.197,65590.893125
106.111.125.70,65590.893125
106.111.125.175,65590.893125
117.92.190.232,65590.893125
180.127.168.93,65590.893125
222.189.112.184,65590.893125
49.88.165.139,65590.893125
114.237.255.152,65590.893125
180.127.162.236,65590.893125
106.111.125.49,65590.893125
117.92.189.66,65590.893125
49.88.164.99,65590.893125
180.127.171.90,65590.893125
49.68.120.249,65590.893125
180.127.165.42,65590.893125
180.127.160.184,65590.893125
106.111.125.144,65590.893125
106.110.168.212,65590.893125
117.92.190.93,65590.893125
222.189.91.153,65590.893125
117.92.189.233,65590.893125
117.92.191.156,65590.893125
106.110.168.213,65590.893125
117.92.189.36,65590.893125
106.110.173.31,65590.893125
49.68.145.115,65590.893125
49.68.126.174,65590.893125
180.127.171.234,65590.893125
180.127.163.114,65590.893125
180.127.167.201,65590.893125
180.127.171.170,65590.893125
180.127.170.142,65590.893125
180.127.171.66,65590.893125
117.92.40.17,65590.893125
49.88.165.75,65590.893125
180.127.166.244,65590.893125
117.92.188.65,65590.893125
180.127.168.109,65590.893125
49.68.144.149,65590.893125
49.68.120.246,65575.894065
106.110.168.187,65575.894065
114.234.244.70,65560.895004
180.124.79.103,65560.895004
49.68.121.217,65560.895004
49.81.47.124,65545.895943
106.111.104.21,65545.895943
49.68.127.249,65545.895943
222.189.112.172,65545.895943
49.68.144.26,65545.895943
180.127.171.194,65530.896882
49.68.121.27,65530.896882
49.81.47.180,65530.896882
114.235.251.86,65530.896882
106.111.126.180,65515.897821
180.124.241.39,65515.897821
180.124.44.101,65515.897821
180.124.236.99,65515.897821
180.124.187.7,65500.898760
121.233.28.73,65500.898760
180.123.156.236,65500.898760
121.233.12.249,65485.899699
114.235.48.146,65485.899699
180.127.171.47,65485.899699
117.92.34.178,65485.899699
180.124.241.23,65485.899699
114.234.10.120,65470.900639
180.124.240.10,65470.900639
114.234.248.143,65470.900639
180.123.158.32,65470.900639
49.68.146.61,65455.901578
49.68.145.198,65455.901578
49.68.147.181,65440.902517
180.124.77.244,65425.903456
180.124.237.235,65425.903456
114.235.251.99,65410.904395
37.252.64.206,65395.905334
180.124.185.211,65380.906273
222.189.112.157,65350.908152
49.68.123.39,65350.908152
49.68.125.40,65350.908152
117.87.50.146,65350.908152
180.124.14.138,65335.909091
49.68.123.64,65320.910030
49.68.147.199,65320.910030
114.235.251.230,65305.910969
180.124.77.50,65305.910969
49.68.126.34,65305.910969
49.68.127.33,65290.911908
180.124.239.232,65185.918482
114.234.250.24,65170.919421
49.68.145.202,65140.921300
106.111.104.43,65140.921300
114.235.55.117,65110.923178
49.68.120.187,65095.924117
114.235.48.202,65080.925056
180.124.238.25,65065.925995
121.233.28.43,65020.928813
185.50.191.250,65005.929752
121.233.12.99,65005.929752
180.124.241.141,64975.931630
180.123.159.42,64960.932569
180.123.157.215,64930.934448
49.88.165.128,64930.934448
180.104.6.185,64900.936326
23.249.130.116,64885.937265
49.68.122.194,64870.938204
114.234.28.193,64870.938204
106.111.105.34,64855.939144
106.111.104.205,64855.939144
49.68.147.35,64855.939144
114.235.48.98,64855.939144
180.124.185.180,64840.940083
180.127.171.211,64840.940083
180.127.167.42,64840.940083
180.124.238.178,64840.940083
180.124.242.147,64840.940083
180.123.156.139,64840.940083
121.233.28.140,64825.941022
49.68.123.168,64810.941961
49.68.146.6,64810.941961
121.233.29.245,64810.941961
121.233.12.129,64810.941961
180.127.171.191,64810.941961
180.123.157.41,64810.941961
180.127.161.218,64795.942900
180.127.165.64,64795.942900
106.110.173.18,64795.942900
180.124.241.67,64795.942900
117.92.40.118,64795.942900
114.237.254.243,64795.942900
180.124.236.255,64795.942900
49.68.122.173,64795.942900
180.104.7.162,64795.942900
106.110.170.160,64795.942900
106.110.170.108,64780.943839
180.124.236.71,64780.943839
180.124.184.123,64780.943839
103.40.102.87,64765.944778
106.110.168.188,64765.944778
49.68.145.77,64750.945718
180.124.238.252,64750.945718
117.92.191.222,64735.946657
49.68.144.45,64735.946657
49.88.165.174,64720.947596
49.68.144.195,64720.947596
180.124.242.50,64705.948535
180.124.185.41,64705.948535
180.127.170.12,64705.948535
106.110.173.171,64705.948535
180.124.78.62,64705.948535
117.92.188.49,64675.950413
218.3.194.242,64675.950413
180.127.167.168,64675.950413
114.235.248.182,64660.951352
180.127.170.178,64660.951352
49.68.123.70,64645.952292
180.127.170.34,64645.952292
180.124.186.67,64645.952292
49.68.120.185,64645.952292
106.111.125.135,64630.953231
180.127.161.98,64630.953231
106.111.124.235,64630.953231
49.68.125.224,64630.953231
180.127.162.3,64630.953231
49.68.124.162,64630.953231
180.127.167.72,64630.953231
117.92.191.199,64630.953231
180.127.169.147,64630.953231
180.124.186.161,64630.953231
180.127.171.132,64630.953231
180.127.161.21,64630.953231
180.127.164.58,64630.953231
49.88.164.46,64630.953231
106.111.124.37,64630.953231
180.127.160.113,64630.953231
114.234.247.117,64630.953231
180.123.157.0,64630.953231
49.88.165.137,64630.953231
180.127.166.237,64630.953231
222.189.112.19,64630.953231
114.237.255.193,64630.953231
49.88.164.62,64630.953231
180.127.168.126,64630.953231
180.127.160.46,64630.953231
117.92.189.154,64630.953231
180.124.238.248,64615.954170
114.235.249.148,64615.954170
114.235.107.40,64615.954170
106.111.104.232,64600.955109
49.81.46.144,64600.955109
180.127.160.66,64600.955109
114.237.254.51,64600.955109
180.127.162.117,64600.955109
49.82.192.185,64600.955109
180.124.77.35,64600.955109
180.124.237.15,64585.956048
36.33.26.92,64585.956048
49.68.144.14,64585.956048
49.81.47.37,64585.956048
49.81.46.136,64570.956987
180.127.167.60,64570.956987
49.81.47.49,64555.957926
180.124.187.189,64555.957926
180.124.241.93,64555.957926
180.124.14.23,64555.957926
49.68.145.11,64555.957926
180.123.98.189,64555.957926
180.124.238.167,64555.957926
180.127.166.117,64555.957926
176.121.10.44,64540.958866
180.124.238.137,64540.958866
180.124.241.29,64525.959805
106.111.126.88,64510.960744
180.124.187.131,64495.961683
180.124.78.89,64495.961683
114.235.55.130,64480.962622
75.111.20.184,64465.963561
49.68.124.83,64465.963561
180.124.184.4,64465.963561
114.234.245.68,64465.963561
49.68.126.51,64435.965440
180.124.77.133,64435.965440
114.237.254.208,64435.965440
106.111.126.109,64435.965440
180.127.160.193,64435.965440
180.124.237.96,64420.966379
180.123.159.228,64420.966379
121.233.29.50,64420.966379
180.124.179.103,64420.966379
121.233.29.249,64420.966379
114.234.245.174,64405.967318
49.68.147.188,64405.967318
180.124.237.211,64405.967318
180.124.243.239,64405.967318
180.123.98.94,64405.967318
180.123.157.26,64405.967318
49.68.125.164,64405.967318
49.81.47.100,64390.968257
180.123.157.177,64390.968257
121.233.29.100,64390.968257
49.68.146.127,64390.968257
180.124.14.125,64390.968257
41.160.78.84,64390.968257
114.234.245.229,64390.968257
49.68.144.36,64390.968257
49.68.145.2,64375.969196
180.124.240.253,64375.969196
49.68.122.231,64375.969196
49.68.147.107,64375.969196
180.125.254.177,64375.969196
49.68.144.172,64375.969196
180.124.79.231,64375.969196
114.235.55.41,64375.969196
180.124.241.11,64375.969196
180.124.240.187,64375.969196
49.81.103.121,64360.970135
180.127.165.145,64360.970135
180.124.77.109,64360.970135
180.123.96.224,64360.970135
117.92.34.226,64360.970135
106.110.168.60,64360.970135
114.234.30.124,64360.970135
180.123.158.125,64360.970135
49.68.145.233,64360.970135
49.68.145.96,64360.970135
106.111.125.68,64360.970135
180.124.238.138,64360.970135
49.68.120.32,64360.970135
180.124.184.3,64360.970135
117.92.40.94,64360.970135
180.127.161.164,64360.970135
