ip,mean
49.68.145.28,51255
49.81.45.238,51239
41.204.114.222,51135
121.32.22.221,51105
49.68.147.33,51105
180.124.186.153,51090
49.68.124.110,51090
180.123.99.189,51090
80.233.134.39,51060
59.177.81.30,51000
183.91.33.92,51000
51.15.57.125,51000
117.60.23.51,51000
128.199.59.35,51000
49.81.45.35,50985
185.145.131.172,50985
180.124.243.141,50970
114.234.15.226,50955
106.111.124.133,50910
114.234.30.235,50895
80.82.78.127,50880
193.233.60.133,50880
49.68.146.104,50835
106.111.125.130,50835
185.100.87.186,50820
51.15.72.53,50805
180.123.99.149,50805
192.69.235.9,50775
185.104.120.5,50760
104.153.45.242,50760
180.127.163.228,50745
180.124.241.66,50715
93.95.227.64,50685
180.123.156.249,50670
49.68.146.246,50640
180.124.186.213,50640
114.235.55.120,50640
49.68.127.109,50640
180.124.240.36,50595
180.104.7.193,50580
180.104.85.186,50580
106.111.125.163,50580
106.110.170.252,50580
49.88.164.217,50580
172.93.48.163,50565
180.127.30.221,50535
174.138.96.132,50535
64.137.210.86,50520
180.123.98.104,50520
114.234.250.182,50520
114.235.249.226,50505
106.110.170.109,50505
121.233.14.180,50505
180.124.242.207,50489
121.233.36.10,50475
180.104.5.67,50474
218.3.197.203,50460
78.21.52.58,50445
113.119.109.128,50445
51.15.84.183,50445
51.15.73.182,50445
106.111.124.161,50445
106.110.173.223,50445
180.127.169.7,50445
36.33.26.80,50445
106.110.173.86,50445
180.124.14.72,50430
106.110.168.209,50430
180.104.7.232,50430
180.127.168.246,50430
114.235.222.89,50430
114.235.55.240,50430
180.125.255.30,50415
180.127.161.24,50415
49.88.164.21,50415
222.189.91.126,50415
164.132.189.185,50400
41.207.160.90,50385
114.235.128.189,50385
180.124.14.242,50385
117.92.34.85,50370
121.233.28.92,50370
114.235.105.211,50370
49.81.68.171,50355
49.68.145.142,50355
49.81.68.232,50355
114.235.248.82,50355
180.124.243.149,50355
114.234.70.4,50355
180.124.242.254,50355
185.165.168.173,50340
218.65.95.159,50340
121.233.28.75,50340
49.68.121.207,50340
180.117.222.117,50340
180.124.79.244,50340
180.124.225.229,50325
180.124.14.98,50325
180.124.77.10,50325
180.127.165.209,50325
180.123.99.103,50325
180.124.237.145,50325
49.68.42.105,50325
180.124.73.251,50324
180.124.79.190,50310
49.68.144.150,50310
36.33.26.250,50310
121.233.28.199,50310
200.121.220.190,50310
114.234.29.202,50295
114.235.107.151,50295
117.92.34.66,50295
180.124.76.3,50295
114.237.255.163,50295
114.234.13.236,50295
180.124.236.72,50295
121.233.30.129,50295
121.233.29.152,50295
180.124.238.41,50265
49.68.122.226,50265
49.68.125.87,50220
59.179.17.195,50220
121.233.28.202,50190
106.111.126.192,50190
180.124.243.208,50190
180.124.14.129,50190
121.233.28.136,50190
180.104.6.95,50190
180.124.242.111,50190
121.233.28.64,50189
180.104.4.14,50189
46.214.216.45,50175
114.235.222.108,50160
64.137.210.54,50160
199.30.91.141,50160
114.234.246.230,50160
180.124.242.235,50159
218.3.198.69,50159
114.235.48.251,50159
117.92.190.121,50159
180.124.240.134,50159
114.235.250.221,50115
222.189.91.44,50115
180.127.164.220,50114
222.189.91.252,50114
180.127.166.81,50114
180.123.98.243,50100
49.68.41.48,50100
180.117.220.23,50070
201.164.155.38,50070
117.87.50.239,50070
121.233.30.27,50070
200.158.80.111,50070
106.111.124.10,50025
172.245.177.162,50025
180.127.170.146,50025
114.234.9.72,50025
180.124.77.5,50010
180.104.6.208,50010
114.235.222.240,50010
121.233.28.35,50010
117.87.50.88,50010
180.124.239.161,50010
49.68.122.186,50010
49.68.146.243,50010
180.124.241.91,50010
114.234.13.164,50010
114.234.28.172,50010
114.234.13.156,50010
180.123.156.184,50010
49.68.41.26,50010
180.124.239.210,50010
180.123.159.153,50010
180.127.169.39,50010
187.51.156.30,50010
180.123.98.230,50010
49.68.127.75,50010
114.235.113.95,50010
49.68.144.156,50010
121.233.30.31,50010
117.87.50.241,50010
187.237.164.210,50010
180.127.162.134,50010
180.127.163.189,50010
117.92.34.134,50010
180.124.236.230,50010
106.111.125.69,50010
180.123.226.62,50010
114.234.248.99,50010
180.124.77.197,50010
180.124.236.197,50010
180.124.240.217,50010
114.235.106.246,50010
180.127.171.15,50010
222.255.206.11,50010
180.125.254.23,50010
180.124.73.235,50010
121.233.36.206,50010
114.235.48.175,50010
121.233.31.57,50010
180.127.165.236,50010
106.110.173.2,50010
180.124.240.53,50010
49.68.123.154,50010
180.104.4.248,50010
180.127.165.41,50010
49.81.43.59,50010
180.104.7.138,50010
180.124.79.233,50010
180.124.241.235,50010
49.68.144.15,50010
180.127.167.18,50010
114.235.129.72,50010
121.233.29.197,50010
49.81.115.38,50010
180.124.79.219,50010
180.124.78.207,50010
49.68.122.222,50010
180.124.243.155,50010
180.104.5.37,50010
180.125.252.151,50010
121.233.36.7,50010
114.235.128.212,50010
180.127.171.120,50010
180.124.78.123,50010
189.209.12.19,50010
49.68.120.102,50010
114.235.136.162,50010
49.68.126.130,50010
49.68.121.186,50010
180.104.6.243,50010
218.3.187.166,50010
121.233.31.14,50010
180.124.185.224,50010
121.233.30.182,50010
191.34.38.18,50009
201.249.194.1,50009
180.124.186.12,50009
49.81.37.153,50009
80.82.64.203,49995
115.178.251.36,49995
106.111.104.22,49995
36.33.27.53,49995
106.111.104.138,49980
106.111.104.245,49980
117.92.188.147,49980
49.68.144.190,49980
180.124.184.95,49965
180.127.166.155,49965
180.127.169.116,49965
106.111.105.246,49965
222.189.112.100,49965
106.111.104.187,49965
49.68.145.126,49965
180.127.169.69,49965
222.189.112.230,49965
117.92.34.46,49965
180.124.240.178,49965
180.127.30.40,49965
117.92.34.65,49965
180.127.164.215,49965
180.123.157.156,49965
222.189.112.18,49965
180.127.169.247,49965
114.235.105.209,49965
180.123.157.146,49965
117.92.40.63,49965
49.68.123.6,49965
49.81.37.56,49965
180.127.161.134,49965
180.127.168.180,49965
180.123.157.92,49965
180.127.162.154,49965
180.127.162.92,49965
180.127.167.130,49965
106.111.105.222,49965
49.68.125.75,49965
114.237.254.161,49965
180.124.186.108,49965
117.92.189.4,49965
114.234.9.69,49965
180.127.163.240,49965
49.68.122.227,49965
180.127.168.43,49965
106.110.173.145,49965
180.123.97.63,49965
180.127.171.4,49965
180.124.79.251,49965
106.111.104.228,49965
49.81.45.10,49965
106.110.168.222,49965
180.104.4.101,49965
180.123.98.207,49965
121.233.94.122,49965
106.110.170.25,49965
117.92.34.233,49965
180.127.169.196,49965
106.111.104.92,49965
49.81.47.131,49965
117.92.189.100,49965
180.125.254.216,49965
49.68.127.52,49965
106.111.104.172,49965
180.123.98.151,49965
49.82.192.16,49965
180.123.99.225,49950
180.127.168.202,49950
180.124.73.232,49950
180.124.14.12,49950
218.3.194.63,49950
114.234.244.204,49920
173.66.156.83,49920
125.234.236.6,49920
180.127.166.14,49890
121.233.28.84,49875
180.124.242.134,49875
218.3.198.109,49860
121.233.13.96,49860
114.234.63.202,49860
155.93.144.134,49800
5.53.156.110,49785
118.107.130.78,49785
46.143.230.80,49785
180.124.78.40,49785
180.127.30.138,49770
37.59.67.254,49725
121.233.30.203,49710
49.81.45.221,49709
180.124.238.173,49695
180.124.236.181,49695
114.234.58.243,49695
114.234.11.83,49695
180.104.4.115,49695
180.104.242.235,49695
114.234.29.114,49680
180.123.97.141,49680
49.68.146.28,49680
66.175.211.27,49680
180.117.222.28,49665
180.124.239.106,49665
114.234.12.86,49665
180.124.238.243,49665
114.234.56.165,49665
114.234.56.125,49665
49.68.42.114,49620
180.127.171.9,49620
94.156.77.83,49605
180.124.185.241,49560
13.59.75.25,49545
139.162.172.140,49545
180.124.187.8,49470
180.124.242.5,49455
49.68.127.186,49455
46.5.76.233,49440
114.235.48.198,49395
114.235.105.5,49365
49.68.120.247,49364
180.127.160.239,49335
180.127.169.187,49335
180.123.96.134,49335
49.81.68.118,49320
180.127.166.64,49320
180.127.168.25,49320
180.127.166.252,49320
49.88.164.81,49320
180.124.14.55,49320
117.92.34.7,49320
180.104.243.21,49320
180.124.242.85,49320
180.127.166.134,49320
114.234.14.89,49320
106.110.173.102,49320
106.111.104.236,49320
106.110.173.62,49320
106.111.124.229,49320
180.127.162.186,49320
180.127.162.89,49320
117.92.34.100,49320
180.104.6.184,49320
106.111.124.90,49320
114.235.248.10,49320
180.127.167.123,49320
180.124.239.227,49320
114.234.245.98,49320
180.127.170.16,49320
180.124.236.201,49320
49.68.145.220,49320
180.127.161.190,49320
49.81.46.236,49320
49.68.126.113,49320
180.127.163.6,49320
180.124.242.128,49320
49.68.147.58,49320
180.123.98.128,49320
49.88.165.161,49320
180.127.166.74,49320
180.127.170.129,49320
180.124.73.33,49320
180.124.78.88,49320
180.127.170.115,49320
106.111.105.42,49320
180.123.97.54,49320
106.111.104.63,49320
64.137.210.173,49320
180.124.240.105,49275
114.235.55.210,49275
218.49.238.119,49275
180.104.7.220,49260
218.3.197.182,49260
114.234.247.48,49260
121.233.13.7,49260
104.237.194.158,49259
180.124.243.197,49245
49.68.145.125,49230
180.125.254.35,49230
114.235.107.143,49230
121.233.28.210,49230
83.131.221.142,49230
213.34.197.42,49230
117.87.134.251,49215
114.234.11.242,49215
158.69.205.248,49215
49.82.192.114,49215
187.87.126.49,49215
67.190.98.198,49215
68.172.212.108,49215
121.233.36.113,49215
49.68.127.196,49215
114.235.104.213,49215
121.233.36.249,49215
180.124.238.175,49215
180.123.146.55,49215
180.125.254.4,49215
180.104.5.1,49215
180.124.73.206,49215
27.123.241.2,49215
49.68.147.213,49215
202.136.89.171,49215
180.124.240.224,49215
82.213.13.42,49215
106.111.104.10,49215
49.81.44.84,49215
121.233.29.27,49215
49.68.147.251,49215
186.154.255.113,49215
114.234.250.142,49215
114.235.48.152,49215
180.124.241.168,49215
103.225.39.146,49215
180.124.237.166,49215
117.6.132.230,49215
58.137.154.211,49215
186.155.200.159,49215
62.149.99.133,49215
180.124.238.21,49215
121.233.29.105,49215
113.20.117.234,49215
193.194.87.77,49215
180.125.255.153,49215
200.43.181.68,49215
180.124.241.207,49215
14.142.28.146,49215
64.206.121.105,49215
62.150.30.17,49215
180.124.243.231,49215
180.124.236.244,49215
168.187.166.97,49215
121.233.95.69,49215
114.234.30.205,49215
114.234.13.106,49215
77.42.240.158,49215
187.188.159.238,49215
218.3.198.160,49215
109.224.4.130,49215
180.124.185.100,49215
180.124.77.73,49215
114.234.244.198,49215
78.93.119.13,49215
119.46.21.98,49215
49.68.127.197,49215
119.30.38.61,49214
121.233.31.223,49214
121.233.15.68,49214
114.234.29.207,49214
106.111.126.249,49214
180.124.241.37,49214
180.123.99.193,49214
78.93.120.185,49214
180.123.46.214,49213
49.81.45.166,49200
49.68.41.88,49200
49.68.127.242,49170
121.233.29.199,49155
180.124.186.39,49140
180.127.171.145,49125
120.25.219.109,49125
180.124.237.85,49124
180.117.222.0,49110
189.210.179.117,49095
180.124.79.172,49080
119.23.174.102,49065
49.68.124.218,49050
49.68.146.194,49035
106.111.126.196,49035
180.124.79.184,49035
195.22.126.47,49035
49.68.41.241,49020
36.33.26.166,49005
36.33.27.95,49005
144.217.174.248,49005
36.33.26.197,49005
36.33.26.112,49005
36.33.27.19,49005
36.33.27.18,49005
36.33.27.161,49005
36.33.26.6,49005
36.33.26.64,49005
36.33.26.76,49005
36.33.27.88,49005
49.81.45.236,49005
36.33.26.133,49005
180.123.157.197,48975
175.44.9.202,48975
180.127.160.198,48975
49.68.43.170,48975
180.124.185.135,48960
128.73.192.51,48960
212.124.108.4,48960
180.124.78.95,48960
80.71.246.68,48960
123.249.79.179,48960
49.81.47.14,48945
49.81.46.75,48945
121.233.13.182,48945
49.81.47.190,48945
114.234.250.55,48945
180.123.97.223,48945
49.81.44.204,48945
180.127.30.115,48945
49.68.123.32,48930
180.123.96.74,48930
106.110.168.7,48930
180.123.99.217,48930
180.124.14.199,48930
49.68.144.84,48914
217.197.85.171,48899
180.124.186.170,48885
49.68.145.3,48885
218.3.199.79,48884
180.124.194.48,48870
218.3.194.24,48870
106.111.124.6,48870
180.123.97.207,48870
117.92.34.170,48870
180.123.158.180,48855
180.124.241.244,48855
87.120.254.92,48840
193.70.36.201,48840
145.239.74.115,48840
193.233.60.147,48840
87.120.254.81,48840
193.233.60.152,48840
180.123.157.20,48840
114.234.246.40,48840
185.100.87.173,48840
180.124.186.123,48840
103.27.187.135,48825
180.125.253.103,48809
49.68.146.24,48795
180.124.186.1,48794
114.234.142.70,48765
180.124.241.72,48764
180.125.253.33,48750
49.68.147.13,48750
180.124.73.51,48750
180.123.97.44,48750
222.187.188.143,48735
180.123.46.150,48735
121.233.94.154,48735
180.124.187.107,48735
79.101.107.106,48734
91.235.129.28,48720
180.123.99.112,48720
193.233.62.105,48720
49.68.123.41,48705
49.81.115.64,48704
49.68.127.205,48704
49.68.144.40,48704
117.92.190.90,48704
114.235.130.74,48704
216.244.83.45,48690
180.124.236.253,48690
180.124.78.119,48660
180.124.78.78,48659
104.132.0.72,48645
180.124.77.170,48615
106.110.168.48,48615
49.68.146.25,48615
149.140.138.180,48600
114.235.48.53,48585
114.235.105.63,48570
106.111.124.107,48570
106.110.168.131,48570
222.187.188.127,48570
106.111.124.74,48570
49.68.144.3,48570
106.111.125.72,48570
49.68.125.254,48570
106.111.105.9,48570
106.111.104.6,48570
114.234.8.94,48555
180.124.243.63,48555
121.233.98.157,48555
49.81.43.21,48555
121.233.28.212,48555
180.127.30.224,48555
180.124.79.2,48555
114.234.14.18,48555
114.234.250.202,48555
49.68.144.143,48555
121.233.29.194,48555
49.81.43.35,48555
180.124.236.95,48555
180.124.186.146,48555
114.235.39.182,48555
121.233.28.125,48555
180.127.170.63,48555
180.125.255.231,48555
114.234.244.62,48555
180.124.84.9,48555
180.124.240.30,48555
180.123.98.191,48555
121.233.30.163,48555
121.233.94.166,48555
180.125.254.149,48555
180.124.243.133,48555
222.187.188.203,48555
114.234.251.146,48555
121.233.28.168,48555
180.125.252.6,48555
180.127.166.164,48555
180.124.237.142,48555
49.68.126.46,48555
114.235.128.91,48555
180.104.6.66,48555
117.87.134.247,48555
106.111.104.46,48555
180.123.232.243,48555
121.233.31.148,48555
180.123.98.255,48555
180.124.14.182,48555
180.124.240.125,48555
180.127.163.53,48555
49.68.146.199,48555
117.92.189.102,48555
180.124.77.224,48555
106.111.126.160,48555
180.104.5.94,48555
180.104.4.24,48555
49.68.123.63,48555
121.233.29.117,48555
49.68.127.169,48555
49.81.46.194,48555
121.233.31.79,48554
180.124.185.157,48554
121.233.98.214,48554
147.135.153.92,48541
106.111.105.250,48540
121.233.13.66,48525
106.111.126.21,48510
190.14.37.122,48510
180.124.187.145,48510
180.127.170.104,48465
185.165.29.68,48450
49.68.123.238,48450
180.123.158.79,48435
180.124.184.31,48435
222.187.156.234,48435
180.124.185.43,48435
106.111.126.176,48434
180.124.243.60,48375
49.81.43.127,48375
114.234.250.243,48360
49.82.192.79,48300
49.68.126.119,48300
121.233.14.33,48300
87.229.63.171,48300
180.104.5.203,48300
180.124.76.246,48299
121.233.30.233,48240
185.165.29.49,48240
180.127.168.147,48225
117.92.34.14,48225
218.3.194.253,48225
49.68.124.108,48225
114.235.48.13,48225
180.124.185.84,48210
180.125.252.182,48210
114.234.250.53,48210
114.235.166.144,48210
121.233.31.199,48195
180.124.186.48,48195
180.123.99.229,48195
180.124.79.32,48195
180.124.185.72,48180
121.233.28.96,48074
180.124.77.199,48060
180.104.242.169,48060
37.1.4.74,48030
180.124.14.69,47985
93.190.140.86,47940
106.111.126.156,47924
49.68.120.24,47879
49.68.147.238,47850
93.190.140.50,47820
88.214.227.10,47820
121.233.28.120,47790
180.124.236.252,47775
180.124.237.201,47775
163.172.170.161,47760
180.123.97.40,47760
64.137.181.159,47760
114.234.28.72,47745
114.234.9.167,47745
121.233.28.194,47745
49.68.126.203,47745
114.234.7.36,47745
180.125.252.28,47730
49.68.43.139,47730
121.233.15.66,47730
49.68.40.32,47730
49.68.127.231,47730
180.124.241.247,47730
180.124.225.59,47730
180.123.157.174,47730
117.60.23.10,47730
114.234.246.252,47730
114.234.244.34,47730
114.235.136.59,47730
49.68.124.56,47730
180.124.238.128,47730
49.68.127.122,47730
180.124.239.88,47730
121.233.28.95,47730
180.123.99.126,47730
117.87.147.99,47730
180.104.7.117,47730
114.234.143.21,47730
180.124.243.71,47730
121.233.28.231,47730
121.233.94.35,47730
180.124.186.166,47730
121.233.13.103,47730
49.81.45.34,47730
180.124.186.248,47730
121.233.94.68,47730
218.3.194.240,47730
180.124.240.33,47730
114.234.251.95,47730
180.124.77.223,47730
180.124.242.67,47730
180.124.238.62,47730
180.124.14.221,47730
121.233.14.83,47730
180.123.158.88,47730
180.104.6.18,47730
49.68.122.30,47730
114.234.249.29,47730
180.124.236.90,47730
180.124.236.6,47730
180.124.14.100,47730
180.124.242.57,47730
180.117.223.31,47730
117.87.146.222,47729
114.234.15.245,47729
180.124.236.159,47729
180.124.184.116,47729
180.124.73.90,47700
106.111.125.53,47700
93.190.140.52,47700
180.124.187.152,47685
180.123.97.231,47640
51.15.58.152,47640
114.234.29.48,47625
218.3.198.72,47610
180.124.241.214,47610
49.68.126.22,47610
180.124.79.22,47595
180.123.159.165,47595
49.68.145.203,47595
106.111.125.222,47595
180.127.165.74,47595
114.234.141.35,47580
178.22.105.167,47580
180.124.239.27,47580
180.125.255.24,47580
114.234.56.215,47580
180.127.171.0,47580
180.124.14.249,47565
49.88.164.133,47565
117.92.188.164,47550
180.124.186.124,47535
180.127.30.153,47520
64.137.210.63,47520
49.68.123.225,47520
114.234.246.14,47505
49.68.40.137,47505
49.82.192.48,47505
114.234.29.240,47490
121.233.30.2,47489
49.68.125.106,47475
180.123.98.111,47445
180.124.242.101,47445
106.111.105.64,47430
106.111.105.196,47430
49.68.147.148,47430
180.104.6.160,47430
121.233.98.21,47430
180.124.241.151,47430
49.68.126.63,47430
180.124.243.248,47430
49.68.42.235,47430
180.123.96.125,47430
49.68.121.212,47415
180.124.76.178,47415
106.111.124.174,47400
180.124.79.95,47400
180.123.158.129,47400
180.127.169.31,47400
180.124.78.32,47400
49.81.44.246,47400
180.124.187.23,47400
49.68.145.138,47400
180.127.171.156,47400
121.233.28.126,47385
49.68.146.112,47385
180.124.237.101,47385
180.124.73.120,47385
49.68.125.25,47385
180.124.242.117,47385
180.124.237.216,47385
180.124.76.48,47384
180.124.236.246,47370
180.127.166.196,47370
49.68.146.9,47370
114.234.31.83,47355
180.124.237.163,47355
180.124.240.101,47355
180.124.73.31,47340
49.81.45.59,47340
49.81.46.43,47340
121.233.30.97,47310
180.124.84.208,47310
180.124.239.251,47310
180.124.24.121,47295
180.124.240.236,47295
117.92.40.24,47280
180.124.14.17,47279
114.235.249.204,47279
106.110.168.182,47279
180.124.78.94,47279
180.124.14.147,47265
114.235.130.153,47265
180.124.237.248,47265
87.121.52.109,47264
49.68.122.63,47250
49.81.103.11,47250
180.123.96.137,47250
106.110.173.252,47235
180.124.236.211,47235
180.127.169.83,47205
180.124.78.57,47190
49.81.66.54,47190
49.68.125.102,47190
180.127.168.153,47190
180.124.73.100,47190
106.111.104.229,47190
49.81.44.239,47145
117.92.34.108,47145
114.234.246.190,47145
49.68.43.32,47145
180.127.169.250,47145
121.233.31.22,47130
49.68.147.116,47130
180.124.236.136,47130
180.104.5.209,47130
114.234.28.219,47130
49.68.145.4,47130
49.81.47.92,47130
180.125.255.28,47130
180.123.99.18,47130
121.233.28.33,47130
180.124.237.171,47130
121.233.28.186,47130
121.233.30.11,47130
180.124.78.139,47130
213.175.172.51,47130
180.104.5.224,47130
180.124.184.37,47130
180.124.73.218,47130
49.68.147.147,47130
180.124.236.152,47130
180.124.73.80,47130
222.187.156.223,47130
114.235.38.102,47130
212.12.178.42,47130
106.110.173.90,47130
49.68.122.238,47130
49.68.145.65,47130
180.124.14.54,47130
114.235.48.217,47130
180.123.98.92,47130
180.124.243.61,47130
180.124.77.205,47130
180.124.77.132,47130
114.235.250.16,47130
121.233.30.4,47130
180.124.238.45,47130
121.233.29.54,47130
180.123.96.186,47130
180.127.169.201,47130
180.124.77.125,47130
180.124.187.82,47130
180.124.236.51,47130
180.123.98.252,47130
180.123.99.151,47130
218.3.196.230,47130
180.124.242.72,47130
114.234.244.56,47130
106.111.105.115,47130
222.187.156.189,47130
180.124.241.35,47130
180.123.158.126,47130
180.123.96.228,47130
180.104.4.150,47130
114.235.130.116,47130
218.3.194.142,47130
180.124.239.44,47130
49.81.45.44,47130
180.127.170.148,47130
180.124.79.154,47130
180.124.239.97,47130
114.234.245.64,47130
180.124.187.241,47130
180.127.161.149,47130
114.235.136.144,47130
180.124.242.218,47130
49.81.46.186,47130
106.110.173.178,47130
106.111.104.108,47130
180.124.185.113,47130
117.92.191.210,47130
180.127.163.236,47130
114.234.57.159,47130
117.92.40.96,47130
180.124.186.203,47130
218.3.194.186,47130
180.123.96.89,47130
180.124.184.85,47130
180.123.98.0,47130
49.81.44.96,47130
180.127.171.20,47130
180.123.232.188,47130
180.124.186.207,47130
61.49.1.228,47130
180.104.6.23,47129
180.123.97.199,47129
49.81.45.155,47129
114.234.248.124,47115
180.127.160.155,47115
49.68.146.2,47115
114.234.10.179,47115
180.124.237.209,47115
49.68.146.1,47115
114.237.254.183,47115
180.124.14.76,47115
180.127.168.164,47115
180.124.236.122,47115
180.124.238.192,47115
180.124.73.125,47115
180.104.4.61,47115
180.104.5.176,47115
121.233.13.201,47115
180.123.98.138,47115
49.68.125.132,47115
180.124.186.60,47115
106.111.124.127,47115
180.123.96.127,47115
180.127.169.195,47115
106.110.86.233,47115
106.110.170.214,47115
180.127.30.207,47115
49.68.120.83,47115
106.110.170.101,47115
106.111.105.129,47115
180.124.76.129,47115
180.124.239.37,47115
114.235.250.30,47115
180.123.96.251,47100
106.111.125.161,47085
186.27.126.130,47085
106.111.105.7,47085
180.127.168.42,47085
106.111.105.165,47085
117.92.34.146,47085
180.127.170.26,47085
180.127.171.99,47085
180.123.156.50,47085
180.123.146.39,47085
180.127.171.62,47085
180.127.165.169,47085
49.68.125.71,47085
106.111.105.30,47085
180.127.162.240,47085
106.111.105.103,47085
106.111.105.102,47085
49.81.44.145,47085
106.111.105.29,47085
106.111.105.100,47085
106.111.105.127,47085
180.127.171.89,47085
106.111.104.100,47085
106.111.104.115,47085
106.111.105.111,47085
106.110.170.170,47085
106.111.104.88,47085
180.127.169.238,47085
106.111.105.247,47085
106.111.105.238,47085
106.111.105.229,47085
106.111.105.225,47085
106.111.105.79,47085
49.81.47.129,47084
180.124.243.10,47070
49.81.47.223,47070
180.124.237.136,47070
180.104.85.90,47070
180.123.98.115,47025
121.233.13.217,46995
180.124.184.199,46995
49.68.146.149,46995
195.46.4.99,46995
49.81.126.38,46980
188.225.33.197,46815
106.110.168.189,46800
180.124.241.107,46800
96.43.142.139,46800
180.127.170.124,46800
180.124.79.191,46755
49.68.124.202,46755
180.125.253.211,46755
180.127.167.7,46755
180.127.166.223,46755
121.233.14.148,46755
49.68.122.181,46755
121.233.30.82,46755
195.3.144.69,46755
34.215.51.1,46740
121.233.29.208,46740
180.124.78.236,46725
59.45.175.94,46725
220.227.48.213,46725
49.81.46.183,46710
91.92.109.11,46680
126.72.58.19,46680
185.130.104.198,46680
87.120.37.107,46680
176.123.30.230,46680
37.1.5.35,46680
114.235.250.38,46575
85.143.174.72,46560
86.107.110.217,46560
89.248.172.19,46545
49.68.123.120,46515
151.80.76.229,46485
180.123.97.113,46485
85.5.15.11,46455
180.127.168.47,46425
180.123.158.181,46425
180.124.240.210,46410
185.86.151.254,46380
49.68.144.78,46365
118.89.43.55,46365
49.81.103.42,46334
180.123.157.70,46290
180.124.186.211,46289
121.233.30.138,46275
85.90.246.193,46260
117.92.34.23,46260
180.127.161.156,46259
114.235.130.245,46245
114.234.63.8,46245
180.127.169.165,46245
180.124.78.115,46245
180.127.169.232,46230
180.124.241.75,46230
180.127.171.114,46200
49.81.46.189,46200
114.235.48.160,46200
163.172.73.56,46200
180.127.167.235,46200
180.124.238.147,46185
180.124.241.185,46154
180.124.237.192,46154
36.33.26.192,46140
36.33.26.161,46140
36.33.26.106,46140
208.113.166.5,46140
113.67.81.255,46140
36.33.26.126,46140
36.33.26.153,46140
49.68.126.35,46125
114.235.105.251,46125
175.44.8.137,46125
112.111.185.113,46125
180.124.241.76,46110
180.124.14.170,46110
218.3.194.236,46110
180.104.5.174,46110
49.81.126.44,46110
49.68.122.53,46110
114.237.255.56,46110
180.124.187.191,46110
114.234.57.55,46095
180.123.96.92,46095
180.127.170.157,46095
180.124.236.140,46080
180.123.99.137,46080
146.185.234.74,46080
49.68.123.223,46080
49.81.45.124,46050
180.123.98.176,46050
114.234.244.186,46050
49.81.46.129,46050
121.233.29.40,46050
49.68.122.209,46050
180.123.96.255,46050
106.111.126.151,46049
49.68.120.9,46035
180.124.73.20,46035
114.234.247.27,46034
104.200.67.142,46020
121.233.14.233,46005
180.104.5.147,46005
180.124.186.31,46005
180.123.97.108,46005
180.104.5.136,46005
180.104.4.244,46005
180.123.158.80,46005
180.124.76.153,46005
180.124.14.145,45990
49.81.44.60,45990
49.81.44.171,45990
185.208.209.216,45960
180.124.76.100,45960
114.234.12.249,45960
49.81.46.132,45960
106.111.105.133,45960
49.68.122.24,45960
49.68.145.19,45960
185.70.105.114,45960
106.110.168.168,45960
114.235.129.245,45945
106.111.126.244,45945
213.248.130.128,45930
121.233.29.126,45915
49.68.40.21,45914
114.234.7.192,45900
114.235.131.87,45900
114.234.9.125,45900
180.104.5.178,45900
121.233.28.77,45900
114.234.13.183,45900
121.233.28.104,45899
180.123.157.96,45885
49.81.47.50,45870
180.123.99.153,45869
121.233.30.32,45869
49.82.192.28,45840
180.124.77.209,45840
49.68.146.150,45825
180.123.147.25,45810
106.110.170.235,45795
180.124.76.12,45795
49.68.144.124,45794
49.68.126.107,45780
49.81.47.84,45780
114.235.250.50,45780
180.123.156.47,45780
49.81.46.201,45780
180.123.96.72,45780
106.111.124.114,45780
114.234.7.23,45780
180.124.241.92,45780
49.68.146.64,45780
117.87.134.232,45780
180.123.146.29,45780
121.233.13.126,45780
49.68.42.52,45780
49.68.145.69,45780
49.81.46.62,45780
106.111.126.129,45780
180.124.241.25,45780
180.123.97.22,45780
180.123.159.217,45780
106.111.126.18,45780
203.205.27.81,45780
180.123.99.212,45780
121.233.30.150,45780
49.88.164.118,45780
49.68.125.120,45780
180.125.255.182,45780
49.81.44.80,45780
180.124.243.152,45780
180.123.159.209,45780
180.124.78.153,45780
222.187.156.44,45780
49.68.144.53,45780
180.124.187.97,45780
49.81.46.185,45780
49.81.47.118,45780
180.124.184.86,45780
180.124.239.48,45780
49.81.45.241,45780
180.124.79.128,45780
180.124.76.44,45780
180.124.238.75,45780
180.124.242.24,45780
180.125.254.140,45779
180.125.254.80,45779
49.82.192.162,45779
114.234.247.56,45779
117.92.40.117,45765
180.125.252.205,45750
114.235.136.57,45750
106.111.104.94,45750
180.125.252.138,45750
180.105.150.217,45735
121.233.30.188,45735
49.88.165.46,45720
114.234.249.130,45720
180.127.167.141,45720
180.127.167.85,45720
117.92.34.187,45720
49.88.164.132,45720
180.124.237.52,45720
49.68.146.130,45720
106.110.168.240,45720
117.92.40.73,45720
180.124.78.122,45720
180.123.99.89,45720
106.111.124.232,45720
121.233.36.139,45720
117.92.40.68,45720
117.92.34.254,45720
222.189.91.179,45720
106.111.125.3,45720
117.92.34.106,45720
106.111.104.62,45720
49.68.144.8,45720
180.124.236.35,45720
180.127.168.223,45720
114.235.48.133,45720
49.68.120.176,45720
180.127.167.220,45720
106.111.124.69,45720
106.111.124.73,45720
49.81.45.185,45720
49.68.121.78,45720
106.111.124.132,45720
180.124.243.32,45720
180.127.168.250,45720
